id,student_id,topic_id,score,time_spent,attempts,timestamp
9933,443,14,50.2,112,1,2026-02-05 13:00:00
9934,443,14,69.7,131,2,2026-02-07 01:00:00
9935,443,14,38.8,95,3,2026-02-07 18:00:00
9936,443,15,71.9,101,1,2026-02-08 18:00:00
9937,443,16,33.6,110,1,2026-02-10 00:00:00
9938,443,17,52.9,84,1,2026-02-11 22:00:00
9939,443,17,35.4,93,2,2026-02-13 21:00:00
9940,443,17,78.4,63,3,2026-02-14 08:00:00
9941,443,18,69.2,92,1,2026-02-16 08:00:00
9942,443,18,65.1,99,2,2026-02-16 12:00:00
9943,443,19,57.9,100,1,2026-02-17 06:00:00
9944,444,1,77.3,111,1,2026-01-30 19:00:00
9945,444,2,62.3,74,1,2026-02-01 13:00:00
9946,444,3,70.6,79,1,2026-02-03 02:00:00
9947,444,4,94.7,127,1,2026-02-05 00:00:00
9948,444,5,33.0,86,1,2026-02-06 13:00:00
9949,444,5,95.0,94,2,2026-02-06 21:00:00
9950,444,6,93.4,88,1,2026-02-08 10:00:00
9951,444,7,49.1,73,1,2026-02-09 07:00:00
9952,444,8,39.3,122,1,2026-02-11 01:00:00
9953,444,9,69.0,79,1,2026-02-13 00:00:00
9954,444,10,39.3,67,1,2026-02-13 20:00:00
9955,444,10,90.6,80,2,2026-02-14 02:00:00
9956,444,10,91.3,49,3,2026-02-15 00:00:00
9957,444,11,84.5,76,1,2026-02-15 08:00:00
9958,444,12,81.5,70,1,2026-02-15 20:00:00
9959,444,13,72.2,102,1,2026-02-16 12:00:00
9960,444,14,87.5,76,1,2026-02-16 16:00:00
9961,444,15,44.7,107,1,2026-02-17 13:00:00
9962,444,16,87.1,117,1,2026-02-17 19:00:00
9963,444,16,40.8,105,2,2026-02-18 17:00:00
9964,444,16,81.1,85,3,2026-02-19 16:00:00
9965,444,17,30.5,92,1,2026-02-20 10:00:00
9966,444,17,41.1,59,2,2026-02-21 02:00:00
9967,444,17,43.2,87,3,2026-02-21 23:00:00
9968,444,18,64.8,72,1,2026-02-23 22:00:00
9969,444,18,57.3,103,2,2026-02-25 09:00:00
9970,444,18,96.5,141,3,2026-02-25 13:00:00
9971,445,1,98.2,149,1,2026-01-05 18:00:00
9972,445,1,79.0,100,2,2026-01-07 12:00:00
9973,445,2,36.8,132,1,2026-01-09 01:00:00
9974,445,2,48.1,142,2,2026-01-10 12:00:00
9975,445,2,42.8,141,3,2026-01-12 00:00:00
9976,445,3,33.4,125,1,2026-01-13 22:00:00
9977,445,4,42.5,144,1,2026-01-14 20:00:00
9978,445,4,81.1,115,2,2026-01-15 02:00:00
9979,445,4,69.3,121,3,2026-01-15 10:00:00
9980,445,5,58.1,152,1,2026-01-16 22:00:00
9981,445,5,99.3,119,2,2026-01-17 16:00:00
9982,445,6,58.9,150,1,2026-01-18 00:00:00
9983,445,6,71.7,112,2,2026-01-18 12:00:00
9984,445,7,98.2,175,1,2026-01-19 06:00:00
9985,445,7,31.5,124,2,2026-01-19 18:00:00
9986,445,8,68.1,135,1,2026-01-21 07:00:00
9987,445,8,33.2,146,2,2026-01-22 23:00:00
9988,445,8,56.1,128,3,2026-01-23 22:00:00
9989,445,9,58.1,142,1,2026-01-24 23:00:00
9990,445,9,30.9,151,2,2026-01-26 01:00:00
9991,445,10,47.6,159,1,2026-01-26 23:00:00
9992,445,10,87.7,155,2,2026-01-27 17:00:00
9993,445,10,92.4,136,3,2026-01-28 06:00:00
9994,445,11,47.4,137,1,2026-01-28 22:00:00
9995,445,12,47.8,186,1,2026-01-30 01:00:00
9996,445,13,67.7,158,1,2026-01-30 11:00:00
9997,445,14,60.3,121,1,2026-01-30 20:00:00
9998,445,15,30.3,141,1,2026-01-31 22:00:00
9999,445,16,58.9,133,1,2026-02-01 23:00:00
10000,445,16,69.2,137,2,2026-02-02 03:00:00
10001,445,17,75.2,115,1,2026-02-02 15:00:00
10002,445,17,54.7,131,2,2026-02-04 02:00:00
10003,445,18,62.2,176,1,2026-02-04 08:00:00
10004,445,19,90.0,151,1,2026-02-04 22:00:00
10005,446,1,82.9,60,1,2026-01-09 00:00:00
10006,446,1,91.1,134,2,2026-01-09 12:00:00
10007,446,2,79.4,131,1,2026-01-11 00:00:00
10008,446,3,35.7,102,1,2026-01-12 19:00:00
10009,446,4,53.5,124,1,2026-01-13 02:00:00
10010,446,4,53.2,92,2,2026-01-14 11:00:00
10011,446,4,31.2,100,3,2026-01-14 21:00:00
10012,446,5,63.0,139,1,2026-01-15 05:00:00
10013,446,5,56.4,104,2,2026-01-16 06:00:00
10014,446,5,38.0,72,3,2026-01-17 09:00:00
10015,446,6,78.2,108,1,2026-01-19 06:00:00
10016,446,7,99.0,108,1,2026-01-19 15:00:00
10017,446,8,34.9,133,1,2026-01-21 04:00:00
10018,446,9,57.0,110,1,2026-01-21 21:00:00
10019,446,9,57.5,101,2,2026-01-23 16:00:00
10020,446,9,60.6,130,3,2026-01-25 09:00:00
10021,446,10,37.7,112,1,2026-01-27 01:00:00
10022,446,10,78.4,94,2,2026-01-28 00:00:00
10023,446,11,85.4,133,1,2026-01-29 14:00:00
10024,446,12,59.2,113,1,2026-01-30 19:00:00
10025,446,12,63.6,110,2,2026-02-01 16:00:00
10026,446,13,70.6,113,1,2026-02-03 07:00:00
10027,446,14,71.8,88,1,2026-02-03 22:00:00
10028,446,15,46.7,99,1,2026-02-04 08:00:00
10029,446,16,41.9,110,1,2026-02-05 01:00:00
10030,446,16,36.0,106,2,2026-02-05 22:00:00
10031,446,16,51.2,135,3,2026-02-06 21:00:00
10032,446,17,61.7,114,1,2026-02-08 21:00:00
10033,447,1,84.1,127,1,2026-01-16 16:00:00
10034,447,1,62.7,110,2,2026-01-16 22:00:00
10035,447,2,64.6,131,1,2026-01-18 01:00:00
10036,447,3,89.5,117,1,2026-01-19 21:00:00
10037,447,3,72.4,110,2,2026-01-20 16:00:00
10038,447,4,31.0,109,1,2026-01-21 15:00:00
10039,447,4,84.4,90,2,2026-01-22 08:00:00
10040,447,5,66.9,120,1,2026-01-22 18:00:00
10041,447,5,67.5,109,2,2026-01-23 00:00:00
10042,447,5,35.5,99,3,2026-01-24 01:00:00
10043,447,6,70.9,132,1,2026-01-24 12:00:00
10044,447,7,41.8,84,1,2026-01-24 17:00:00
10045,447,8,51.4,101,1,2026-01-25 03:00:00
10046,447,9,57.7,130,1,2026-01-26 05:00:00
10047,447,10,97.3,116,1,2026-01-28 02:00:00
10048,447,10,59.5,109,2,2026-01-28 23:00:00
10049,447,10,51.0,115,3,2026-01-30 04:00:00
10050,447,11,49.9,113,1,2026-01-31 04:00:00
10051,447,12,92.6,79,1,2026-02-01 09:00:00
10052,447,13,50.6,103,1,2026-02-03 09:00:00
10053,447,13,79.5,142,2,2026-02-04 21:00:00
10054,447,13,34.1,96,3,2026-02-05 04:00:00
10055,448,1,59.0,133,1,2026-01-06 00:00:00
10056,448,2,72.7,129,1,2026-01-07 01:00:00
10057,448,3,88.2,138,1,2026-01-08 00:00:00
10058,448,4,32.6,128,1,2026-01-09 02:00:00
10059,448,5,43.7,149,1,2026-01-09 13:00:00
10060,448,5,56.7,143,2,2026-01-10 12:00:00
10061,448,5,58.7,155,3,2026-01-11 12:00:00
10062,448,6,84.7,118,1,2026-01-12 14:00:00
10063,448,6,44.3,133,2,2026-01-13 12:00:00
10064,448,7,42.6,135,1,2026-01-15 12:00:00
10065,448,8,34.8,149,1,2026-01-15 19:00:00
10066,448,9,49.0,124,1,2026-01-17 18:00:00
10067,448,9,31.9,158,2,2026-01-18 05:00:00
10068,448,10,54.9,163,1,2026-01-20 03:00:00
10069,448,10,37.6,120,2,2026-01-22 02:00:00
10070,448,11,38.1,130,1,2026-01-22 16:00:00
10071,448,12,65.3,129,1,2026-01-23 21:00:00
10072,448,12,38.0,192,2,2026-01-25 07:00:00
10073,448,12,69.3,131,3,2026-01-27 01:00:00
10074,448,13,61.2,173,1,2026-01-27 09:00:00
10075,448,14,40.1,114,1,2026-01-28 22:00:00
10076,448,15,40.4,120,1,2026-01-29 05:00:00
10077,448,15,34.1,126,2,2026-01-29 22:00:00
10078,448,15,55.8,123,3,2026-01-31 04:00:00
10079,448,16,30.2,134,1,2026-01-31 17:00:00
10080,448,16,44.8,125,2,2026-01-31 21:00:00
10081,448,16,96.9,123,3,2026-02-01 21:00:00
10082,448,17,47.8,163,1,2026-02-03 07:00:00
10083,448,17,37.0,164,2,2026-02-04 17:00:00
10084,449,1,82.4,108,1,2026-01-15 20:00:00
10085,449,2,77.6,100,1,2026-01-17 20:00:00
10086,449,3,87.0,91,1,2026-01-19 20:00:00
10087,449,4,47.2,80,1,2026-01-20 06:00:00
10088,449,5,80.3,70,1,2026-01-21 20:00:00
10089,449,6,70.7,97,1,2026-01-23 04:00:00
10090,449,7,57.9,66,1,2026-01-23 10:00:00
10091,449,8,72.5,70,1,2026-01-25 08:00:00
10092,449,9,51.0,113,1,2026-01-26 03:00:00
10093,449,9,44.0,128,2,2026-01-27 14:00:00
10094,449,10,68.7,97,1,2026-01-27 19:00:00
10095,449,11,89.8,112,1,2026-01-29 08:00:00
10096,449,12,85.1,85,1,2026-01-30 22:00:00
10097,449,12,99.3,63,2,2026-02-01 13:00:00
10098,449,13,41.5,102,1,2026-02-02 05:00:00
10099,449,14,45.6,101,1,2026-02-03 14:00:00
10100,449,15,89.7,91,1,2026-02-05 08:00:00
10101,449,16,33.1,85,1,2026-02-05 16:00:00
10102,449,16,77.8,109,2,2026-02-07 14:00:00
10103,449,17,90.8,70,1,2026-02-09 04:00:00
10104,449,18,99.1,74,1,2026-02-09 19:00:00
10105,449,18,67.3,69,2,2026-02-11 07:00:00
10106,450,1,93.9,61,1,2026-01-28 18:00:00
10107,450,2,94.0,38,1,2026-01-29 03:00:00
10108,450,3,73.7,46,1,2026-01-30 15:00:00
10109,450,4,98.8,45,1,2026-01-31 19:00:00
10110,450,5,91.6,54,1,2026-02-02 12:00:00
10111,450,5,70.0,30,2,2026-02-04 03:00:00
10112,450,5,89.7,61,3,2026-02-06 02:00:00
10113,450,6,79.4,84,1,2026-02-06 09:00:00
10114,450,7,90.0,62,1,2026-02-07 21:00:00
10115,450,8,94.9,90,1,2026-02-09 14:00:00
10116,450,9,50.4,86,1,2026-02-11 07:00:00
10117,450,10,94.1,75,1,2026-02-12 19:00:00
10118,450,11,93.3,61,1,2026-02-14 12:00:00
10119,450,12,82.6,60,1,2026-02-15 03:00:00
10120,451,1,83.4,155,1,2026-01-03 04:00:00
10121,451,1,99.1,132,2,2026-01-04 06:00:00
10122,451,2,85.4,102,1,2026-01-06 00:00:00
10123,451,2,49.5,149,2,2026-01-06 16:00:00
10124,451,3,69.5,117,1,2026-01-08 06:00:00
10125,451,4,82.1,120,1,2026-01-08 19:00:00
10126,451,5,33.2,140,1,2026-01-09 15:00:00
10127,451,6,58.3,138,1,2026-01-10 01:00:00
10128,451,7,32.3,111,1,2026-01-10 14:00:00
10129,451,8,69.9,143,1,2026-01-12 02:00:00
10130,451,8,87.7,159,2,2026-01-13 21:00:00
10131,451,8,63.3,117,3,2026-01-15 06:00:00
10132,451,9,68.6,165,1,2026-01-16 01:00:00
10133,451,9,61.4,108,2,2026-01-17 07:00:00
10134,451,9,32.1,182,3,2026-01-18 08:00:00
10135,451,10,64.9,131,1,2026-01-18 14:00:00
10136,451,11,64.1,142,1,2026-01-19 00:00:00
10137,451,12,85.2,102,1,2026-01-20 09:00:00
10138,451,12,61.5,138,2,2026-01-21 08:00:00
10139,451,12,31.7,144,3,2026-01-23 06:00:00
10140,451,13,59.4,138,1,2026-01-24 21:00:00
10141,451,14,61.3,128,1,2026-01-25 05:00:00
10142,452,1,73.6,71,1,2026-01-25 03:00:00
10143,452,2,83.7,112,1,2026-01-25 18:00:00
10144,452,2,34.5,90,2,2026-01-26 10:00:00
10145,452,3,72.8,120,1,2026-01-27 01:00:00
10146,452,4,88.1,79,1,2026-01-28 23:00:00
10147,452,4,41.9,81,2,2026-01-30 16:00:00
10148,452,4,89.2,106,3,2026-01-31 11:00:00
10149,452,5,83.0,57,1,2026-01-31 23:00:00
10150,452,6,45.4,65,1,2026-02-01 08:00:00
10151,452,6,80.2,111,2,2026-02-02 21:00:00
10152,452,6,77.2,66,3,2026-02-03 04:00:00
10153,452,7,37.4,53,1,2026-02-05 00:00:00
10154,452,8,78.7,127,1,2026-02-06 00:00:00
10155,452,9,68.7,62,1,2026-02-08 00:00:00
10156,452,10,96.4,93,1,2026-02-08 20:00:00
10157,452,11,72.8,91,1,2026-02-09 15:00:00
10158,452,11,97.4,33,2,2026-02-10 13:00:00
10159,452,12,50.5,84,1,2026-02-10 20:00:00
10160,452,13,53.8,98,1,2026-02-12 11:00:00
10161,452,13,33.3,97,2,2026-02-14 01:00:00
10162,452,13,69.1,108,3,2026-02-14 20:00:00
10163,452,14,94.3,82,1,2026-02-15 23:00:00
10164,452,14,84.3,104,2,2026-02-16 16:00:00
10165,452,14,90.1,76,3,2026-02-17 18:00:00
10166,452,15,84.7,61,1,2026-02-19 00:00:00
10167,452,16,94.3,64,1,2026-02-20 00:00:00
10168,452,17,66.9,60,1,2026-02-20 15:00:00
10169,452,18,93.1,110,1,2026-02-21 19:00:00
10170,452,19,38.0,59,1,2026-02-22 17:00:00
10171,453,1,80.4,95,1,2026-01-03 23:00:00
10172,453,2,70.6,84,1,2026-01-04 23:00:00
10173,453,3,62.2,87,1,2026-01-05 10:00:00
10174,453,4,75.0,117,1,2026-01-05 22:00:00
10175,453,5,52.6,81,1,2026-01-07 22:00:00
10176,453,6,95.0,102,1,2026-01-08 16:00:00
10177,453,7,89.3,90,1,2026-01-09 18:00:00
10178,453,8,79.2,86,1,2026-01-10 03:00:00
10179,453,9,54.7,135,1,2026-01-11 01:00:00
10180,453,10,83.5,61,1,2026-01-12 05:00:00
10181,454,1,32.9,135,1,2026-01-26 05:00:00
10182,454,1,95.9,123,2,2026-01-27 11:00:00
10183,454,2,99.6,100,1,2026-01-28 18:00:00
10184,454,2,81.6,142,2,2026-01-29 15:00:00
10185,454,2,88.8,73,3,2026-01-29 23:00:00
10186,454,3,98.8,99,1,2026-01-30 15:00:00
10187,454,4,85.4,85,1,2026-02-01 00:00:00
10188,454,5,90.0,118,1,2026-02-01 05:00:00
10189,454,6,100.0,87,1,2026-02-01 21:00:00
10190,454,7,44.8,118,1,2026-02-03 17:00:00
10191,454,8,91.0,106,1,2026-02-04 22:00:00
10192,454,9,64.8,100,1,2026-02-06 14:00:00
10193,454,10,98.5,117,1,2026-02-07 13:00:00
10194,454,10,30.7,104,2,2026-02-08 14:00:00
10195,454,10,79.5,88,3,2026-02-10 09:00:00
10196,454,11,89.2,166,1,2026-02-10 14:00:00
10197,454,12,31.9,100,1,2026-02-12 03:00:00
10198,454,13,56.4,65,1,2026-02-12 12:00:00
10199,454,14,56.2,93,1,2026-02-13 20:00:00
10200,454,15,97.9,84,1,2026-02-15 06:00:00
10201,455,1,51.1,76,1,2026-01-31 09:00:00
10202,455,2,85.3,66,1,2026-02-01 10:00:00
10203,455,2,94.6,67,2,2026-02-01 23:00:00
10204,455,3,82.1,52,1,2026-02-03 11:00:00
10205,455,3,85.3,54,2,2026-02-05 00:00:00
10206,455,4,90.8,52,1,2026-02-06 08:00:00
10207,455,5,83.1,58,1,2026-02-07 18:00:00
10208,455,6,84.6,76,1,2026-02-09 10:00:00
10209,455,7,85.2,66,1,2026-02-10 13:00:00
10210,455,8,39.1,70,1,2026-02-12 07:00:00
10211,455,9,89.9,69,1,2026-02-13 02:00:00
10212,455,9,76.3,77,2,2026-02-14 05:00:00
10213,455,9,73.3,65,3,2026-02-14 11:00:00
10214,455,10,84.0,67,1,2026-02-16 09:00:00
10215,455,11,93.3,83,1,2026-02-16 19:00:00
10216,455,12,81.3,46,1,2026-02-18 19:00:00
10217,456,1,96.7,72,1,2026-01-30 17:00:00
10218,456,2,70.3,66,1,2026-01-31 19:00:00
10219,456,3,77.2,93,1,2026-02-02 13:00:00
10220,456,3,79.7,52,2,2026-02-04 02:00:00
10221,456,3,54.0,99,3,2026-02-05 14:00:00
10222,456,4,59.4,87,1,2026-02-06 19:00:00
10223,456,5,39.1,112,1,2026-02-08 08:00:00
10224,456,6,74.5,76,1,2026-02-08 16:00:00
10225,456,7,59.0,85,1,2026-02-09 06:00:00
10226,456,7,55.7,112,2,2026-02-10 03:00:00
10227,456,7,61.8,117,3,2026-02-11 04:00:00
10228,456,8,32.5,76,1,2026-02-11 08:00:00
10229,456,9,34.9,93,1,2026-02-11 15:00:00
10230,456,10,59.9,95,1,2026-02-13 01:00:00
10231,456,11,59.4,97,1,2026-02-13 14:00:00
10232,456,12,40.6,84,1,2026-02-13 20:00:00
10233,456,13,35.6,115,1,2026-02-14 22:00:00
10234,456,13,63.4,52,2,2026-02-15 16:00:00
10235,456,13,68.0,81,3,2026-02-16 22:00:00
10236,456,14,64.3,98,1,2026-02-18 19:00:00
10237,457,1,72.6,69,1,2026-01-15 10:00:00
10238,457,2,89.7,87,1,2026-01-16 22:00:00
10239,457,3,76.7,83,1,2026-01-18 19:00:00
10240,457,4,89.1,54,1,2026-01-19 09:00:00
10241,457,5,72.6,85,1,2026-01-21 07:00:00
10242,457,5,90.2,45,2,2026-01-21 11:00:00
10243,457,6,34.1,78,1,2026-01-23 04:00:00
10244,457,7,50.8,96,1,2026-01-23 15:00:00
10245,457,8,72.6,84,1,2026-01-23 20:00:00
10246,457,9,74.1,62,1,2026-01-24 15:00:00
10247,457,10,94.9,53,1,2026-01-25 19:00:00
10248,457,11,59.2,30,1,2026-01-27 10:00:00
10249,457,12,73.5,66,1,2026-01-28 23:00:00
10250,457,13,70.3,37,1,2026-01-30 06:00:00
10251,457,14,39.1,44,1,2026-01-31 20:00:00
10252,457,15,39.0,36,1,2026-02-01 11:00:00
10253,457,16,89.4,50,1,2026-02-02 07:00:00
10254,457,17,95.9,59,1,2026-02-02 23:00:00
10255,458,1,85.1,95,1,2026-01-12 08:00:00
10256,458,2,35.8,77,1,2026-01-13 01:00:00
10257,458,3,96.4,111,1,2026-01-14 09:00:00
10258,458,3,76.9,85,2,2026-01-15 11:00:00
10259,458,3,54.9,74,3,2026-01-16 01:00:00
10260,458,4,75.1,94,1,2026-01-17 03:00:00
10261,458,5,89.4,129,1,2026-01-18 15:00:00
10262,458,5,81.2,96,2,2026-01-20 11:00:00
10263,458,5,86.0,82,3,2026-01-21 20:00:00
10264,458,6,73.7,59,1,2026-01-22 19:00:00
10265,458,7,62.3,85,1,2026-01-24 03:00:00
10266,458,7,71.6,94,2,2026-01-24 19:00:00
10267,458,7,72.9,82,3,2026-01-26 05:00:00
10268,458,8,95.2,56,1,2026-01-28 00:00:00
10269,458,9,74.4,72,1,2026-01-29 23:00:00
10270,458,10,37.3,119,1,2026-01-31 01:00:00
10271,459,1,84.1,88,1,2026-01-09 14:00:00
10272,459,2,90.2,42,1,2026-01-10 02:00:00
10273,459,3,60.0,73,1,2026-01-11 16:00:00
10274,459,4,75.8,36,1,2026-01-12 11:00:00
10275,459,5,99.3,88,1,2026-01-14 02:00:00
10276,459,6,95.7,64,1,2026-01-15 06:00:00
10277,459,7,60.6,78,1,2026-01-16 01:00:00
10278,459,7,71.7,30,2,2026-01-16 06:00:00
10279,459,7,76.3,73,3,2026-01-16 12:00:00
10280,459,8,96.5,59,1,2026-01-16 16:00:00
10281,459,8,90.9,77,2,2026-01-18 08:00:00
10282,459,9,97.8,78,1,2026-01-19 04:00:00
10283,459,10,95.9,61,1,2026-01-19 11:00:00
10284,459,11,97.9,47,1,2026-01-20 01:00:00
10285,459,12,79.8,75,1,2026-01-22 00:00:00
10286,459,13,63.4,58,1,2026-01-22 04:00:00
10287,459,14,90.1,42,1,2026-01-23 02:00:00
10288,459,14,76.9,41,2,2026-01-24 13:00:00
10289,459,15,33.5,30,1,2026-01-25 08:00:00
10290,459,16,30.1,49,1,2026-01-27 07:00:00
10291,459,16,56.1,82,2,2026-01-27 15:00:00
10292,459,16,85.4,63,3,2026-01-28 23:00:00
10293,459,17,43.6,49,1,2026-01-30 03:00:00
10294,459,18,80.1,76,1,2026-01-30 21:00:00
10295,459,19,79.2,43,1,2026-01-31 05:00:00
10296,459,19,44.9,61,2,2026-02-02 05:00:00
10297,459,20,89.6,56,1,2026-02-02 19:00:00
10298,460,1,89.4,75,1,2026-01-08 14:00:00
10299,460,2,90.7,30,1,2026-01-09 23:00:00
10300,460,3,85.6,42,1,2026-01-10 13:00:00
10301,460,3,90.5,30,2,2026-01-10 22:00:00
10302,460,4,46.9,54,1,2026-01-12 11:00:00
10303,460,5,63.8,84,1,2026-01-12 19:00:00
10304,460,5,56.2,49,2,2026-01-14 14:00:00
10305,460,5,86.1,49,3,2026-01-16 03:00:00
10306,460,6,73.1,77,1,2026-01-16 14:00:00
10307,460,7,86.2,81,1,2026-01-16 21:00:00
10308,460,8,93.1,58,1,2026-01-17 12:00:00
10309,460,9,83.1,73,1,2026-01-17 23:00:00
10310,460,10,81.1,38,1,2026-01-19 11:00:00
10311,460,11,85.5,87,1,2026-01-20 05:00:00
10312,460,12,81.9,102,1,2026-01-21 09:00:00
10313,461,1,75.1,70,1,2026-01-26 11:00:00
10314,461,2,78.2,30,1,2026-01-27 03:00:00
10315,461,3,30.3,48,1,2026-01-28 11:00:00
10316,461,4,39.0,72,1,2026-01-28 21:00:00
10317,461,4,34.9,51,2,2026-01-30 16:00:00
10318,461,4,47.1,85,3,2026-01-31 06:00:00
10319,461,5,98.8,71,1,2026-02-01 22:00:00
10320,461,5,35.6,45,2,2026-02-03 17:00:00
10321,461,6,79.6,60,1,2026-02-04 09:00:00
10322,461,7,84.9,42,1,2026-02-06 00:00:00
10323,461,8,36.7,56,1,2026-02-06 06:00:00
10324,461,9,72.0,48,1,2026-02-08 06:00:00
10325,461,9,36.9,83,2,2026-02-08 18:00:00
10326,461,10,98.7,102,1,2026-02-10 04:00:00
10327,461,10,89.7,31,2,2026-02-10 19:00:00
10328,461,11,97.3,30,1,2026-02-11 12:00:00
10329,461,12,98.2,55,1,2026-02-13 06:00:00
10330,461,13,77.8,30,1,2026-02-13 15:00:00
10331,461,14,100.0,60,1,2026-02-14 11:00:00
10332,461,15,43.1,74,1,2026-02-14 23:00:00
10333,461,16,90.4,89,1,2026-02-15 22:00:00
10334,461,17,85.2,64,1,2026-02-16 18:00:00
10335,461,18,79.6,56,1,2026-02-17 05:00:00
10336,461,19,84.8,30,1,2026-02-18 09:00:00
10337,462,1,98.3,90,1,2026-01-21 12:00:00
10338,462,2,79.7,91,1,2026-01-22 05:00:00
10339,462,3,36.3,102,1,2026-01-23 10:00:00
10340,462,3,33.0,75,2,2026-01-24 21:00:00
10341,462,3,68.0,81,3,2026-01-25 15:00:00
10342,462,4,56.2,60,1,2026-01-27 05:00:00
10343,462,5,51.4,44,1,2026-01-29 00:00:00
10344,462,6,83.2,67,1,2026-01-29 08:00:00
10345,462,7,77.5,58,1,2026-01-30 11:00:00
10346,462,8,94.6,96,1,2026-02-01 00:00:00
10347,462,8,66.5,79,2,2026-02-02 14:00:00
10348,462,9,30.7,79,1,2026-02-03 09:00:00
10349,462,9,39.6,70,2,2026-02-04 09:00:00
10350,462,9,58.0,30,3,2026-02-05 23:00:00
10351,462,10,99.3,120,1,2026-02-06 21:00:00
10352,462,11,73.4,69,1,2026-02-07 19:00:00
10353,462,12,63.0,81,1,2026-02-09 18:00:00
10354,462,13,87.1,60,1,2026-02-11 00:00:00
10355,462,13,64.0,109,2,2026-02-12 07:00:00
10356,462,13,46.8,92,3,2026-02-13 13:00:00
10357,462,14,67.0,73,1,2026-02-15 05:00:00
10358,463,1,32.7,132,1,2026-01-30 09:00:00
10359,463,2,62.0,173,1,2026-01-31 17:00:00
10360,463,2,86.0,138,2,2026-02-01 18:00:00
10361,463,2,56.9,136,3,2026-02-02 15:00:00
10362,463,3,83.4,121,1,2026-02-04 14:00:00
10363,463,4,48.6,102,1,2026-02-05 07:00:00
10364,463,4,89.4,136,2,2026-02-07 06:00:00
10365,463,4,78.3,146,3,2026-02-08 16:00:00
10366,463,5,44.7,161,1,2026-02-10 05:00:00
10367,463,6,41.3,95,1,2026-02-10 13:00:00
10368,463,7,46.4,117,1,2026-02-11 19:00:00
10369,463,7,32.5,128,2,2026-02-13 09:00:00
10370,463,7,60.6,139,3,2026-02-14 11:00:00
10371,463,8,58.5,137,1,2026-02-14 19:00:00
10372,463,9,60.2,137,1,2026-02-16 03:00:00
10373,463,9,57.3,148,2,2026-02-17 01:00:00
10374,463,10,66.3,121,1,2026-02-17 23:00:00
10375,463,10,40.6,158,2,2026-02-18 18:00:00
10376,463,10,74.0,148,3,2026-02-19 04:00:00
10377,463,11,94.8,133,1,2026-02-19 23:00:00
10378,463,12,46.5,172,1,2026-02-21 23:00:00
10379,463,13,55.3,171,1,2026-02-22 19:00:00
10380,463,13,40.2,158,2,2026-02-23 14:00:00
10381,463,13,38.8,79,3,2026-02-24 05:00:00
10382,463,14,55.8,171,1,2026-02-26 03:00:00
10383,463,14,49.0,155,2,2026-02-27 22:00:00
10384,463,15,56.1,180,1,2026-03-01 04:00:00
10385,463,16,60.5,164,1,2026-03-02 05:00:00
10386,463,17,55.9,171,1,2026-03-02 11:00:00
10387,463,18,32.5,157,1,2026-03-03 20:00:00
10388,463,19,34.5,166,1,2026-03-05 04:00:00
10389,463,19,39.2,179,2,2026-03-06 18:00:00
10390,464,1,57.5,94,1,2026-01-17 20:00:00
10391,464,1,85.8,58,2,2026-01-18 23:00:00
10392,464,1,79.8,83,3,2026-01-19 05:00:00
10393,464,2,76.7,97,1,2026-01-19 20:00:00
10394,464,3,54.4,91,1,2026-01-21 09:00:00
10395,464,4,67.2,65,1,2026-01-22 20:00:00
10396,464,4,99.2,57,2,2026-01-24 12:00:00
10397,464,4,36.8,75,3,2026-01-25 01:00:00
10398,464,5,35.2,106,1,2026-01-26 05:00:00
10399,464,6,94.0,121,1,2026-01-26 10:00:00
10400,464,7,70.8,108,1,2026-01-28 10:00:00
10401,464,8,94.8,111,1,2026-01-30 04:00:00
10402,464,9,60.9,88,1,2026-02-01 00:00:00
10403,464,10,92.0,55,1,2026-02-02 11:00:00
10404,464,10,97.0,80,2,2026-02-04 00:00:00
10405,464,10,72.3,84,3,2026-02-05 08:00:00
10406,465,1,75.9,100,1,2026-01-12 02:00:00
10407,465,1,68.5,111,2,2026-01-13 03:00:00
10408,465,1,92.8,118,3,2026-01-13 23:00:00
10409,465,2,63.5,127,1,2026-01-14 23:00:00
10410,465,3,96.5,104,1,2026-01-15 10:00:00
10411,465,3,95.1,71,2,2026-01-15 18:00:00
10412,465,4,90.1,100,1,2026-01-17 09:00:00
10413,465,4,79.0,110,2,2026-01-19 05:00:00
10414,465,4,41.2,134,3,2026-01-20 07:00:00
10415,465,5,54.4,98,1,2026-01-22 04:00:00
10416,465,6,51.9,120,1,2026-01-22 15:00:00
10417,465,7,71.3,115,1,2026-01-23 16:00:00
10418,465,7,64.7,110,2,2026-01-24 06:00:00
10419,465,7,84.3,128,3,2026-01-25 09:00:00
10420,465,8,69.5,96,1,2026-01-25 14:00:00
10421,465,8,71.1,98,2,2026-01-25 21:00:00
10422,465,8,71.5,109,3,2026-01-26 08:00:00
10423,465,9,98.8,97,1,2026-01-26 12:00:00
10424,465,10,63.6,120,1,2026-01-27 21:00:00
10425,466,1,96.0,75,1,2026-01-23 15:00:00
10426,466,1,76.7,94,2,2026-01-24 18:00:00
10427,466,2,74.8,87,1,2026-01-25 18:00:00
10428,466,3,39.0,94,1,2026-01-26 06:00:00
10429,466,4,46.2,80,1,2026-01-27 02:00:00
10430,466,5,84.6,83,1,2026-01-28 07:00:00
10431,466,5,96.9,91,2,2026-01-29 04:00:00
